http://www.cnn.com/2012/07/31/health/the-ebola-outbreak/index.html	0.9861745128	1598214287927
http://www.cnn.com/2014/06/23/health/ebola-virus-outbreak-west-africa/index.html	0.9995005195	1598214292180
http://www.cnn.com/2014/04/11/health/ebola-fast-facts/index.html	0.9999951923	1598214297456
https://www.fda.gov/news-events/press-announcements/first-fda-approved-vaccine-prevention-ebola-virus-disease-marking-critical-milestone-public-health	0.9633870920	1598214301948
http://www.who.int/csr/don/25-july-2018-ebola-drc/en/	0.9999822275	1598214303043
https://www.niaid.nih.gov/news-events/investigational-monoclonal-antibody-treat-ebola-safe-adults	0.9096851126	1598214302873
https://www.prnewswire.com/news-releases/palm-ebola-clinical-trial-stopped-early-as-regenerons-regn-eb3-therapy-shows-superiority-to-zmapp-in-preventing-ebola-deaths-300900014.html	0.8797873985	1598214303530
http://www.cnn.com/2014/03/27/world/ebola-virus-explainer/index.html	0.9998418094	1598214302951
http://www.cnn.com/2014/08/02/health/ebola-outbreak/index.html?hpt=hp_t1	0.9999997767	1598214307628
https://clinicaltrials.gov/ct2/show/NCT03719586	0.7304824941	1598214311559
http://www.who.int/csr/don/2014_07_31_ebola/en/	0.9999997166	1598214313473
https://medlineplus.gov/ebola.html	0.9659735694	1598214318827
http://www.cnn.com/2014/04/04/world/gallery/ebola-in-west-africa/index.html?iid=article_sidebar	0.9813649159	1598214320045
https://kidshealth.org/en/parents/ebola.html	0.8847167843	1598214321441
https://www.mayoclinic.org/diseases-conditions/ebola-virus/symptoms-causes/syc-20356258?p=1	0.6661130850	1598214325789
http://wwwnc.cdc.gov/eid/article/1/3/95-0307_article.htm	0.9671865878	1598214324338
http://www.cnn.com/2014/10/19/world/africa/west-africa-ebola-outbreak/index.html?iid=article_sidebar	0.9300480317	1598214328827
http://www.cdc.gov/vhf/ebola/	0.9999791990	1598214333772
http://www.cnn.com/2014/10/20/world/africa/ebola-liberia-orphans/index.html?iid=article_sidebar	0.9485066165	1598214333809
http://www.cnn.com/2014/11/04/world/ebola-virus-restrictions-map/index.html?iid=article_sidebar	0.6791949189	1598214337761
https://www.usaid.gov/ebola	0.6932808551	1598214337267
http://www.cdc.gov/vhf/ebola/symptoms/index.html	0.9941446966	1598214338208
https://clinicaltrials.gov/ct2/show/record/NCT03719586	0.7176884089	1598214341943
http://www.cdc.gov/vhf/ebola/about.html	0.9979761496	1598214344181
http://www.cnn.com/video/data/2.0/video/health/2014/10/09/this-is-the-messy-truth-about-ebola-miguel-marquez-graphic-orig.cnn.html?iid=article_sidebar	0.7154104490	1598214349276
http://www.cdc.gov/vhf/ebola/laboratory-personnel/non-cdc-resources.html	0.9840502439	1598214353783
http://www.who.int/features/ebola/en/	0.9999999000	1598214354003
https://www.mayoclinic.org/diseases-conditions/ebola-virus/symptoms-causes/syc-20356258/	0.9973780996	1598214355991
http://www.cdc.gov/vhf/ebola/laboratory-personnel/specimens.html	0.9998911707	1598214358514
http://www.cnn.com/2014/08/02/health/ebola-kent-brantly/index.html	0.9611570395	1598214358967
http://www.indystar.com/story/news/2014/07/28/indy-mom-son-ebola-sought-missionary/13282057/	0.6403669474	1598214362844
http://www.cdc.gov/vhf/ebola/outbreaks/responder/roads-to-uganda.html	0.9838603534	1598214363437
http://www.fda.gov/MedicalDevices/Safety/EmergencySituations/ucm161496.htm	0.6469289612	1598214363181
http://www.who.int/features/2015/guinea-schools-reopen/en/	0.9999253798	1598214364119
http://www.cdc.gov/vhf/ebola/outbreaks/responder/shaping-the-ebola-response.html	0.9954291948	1598214368436
http://www.who.int/features/2014/ebola-survivor-rebecca/en/	0.9999999000	1598214368929
http://www.cdc.gov/vhf/ebola/outbreaks/responder/supporting-ministry-of-health.html	0.9857124253	1598214373298
https://www.ncbi.nlm.nih.gov/pubmed/32818404	0.9029287589	1598214373666
http://www.who.int/features/2014/ebola-survivor-stories/en/	0.9999971886	1598214373939
http://www.cnn.com/2014/10/09/health/ebola-q-and-a/index.html?iid=article_sidebar	0.9999579786	1598214374136
https://www.youtube.com/watch?feature=youtu.be&v=GVV0aPvtQ-M	0.7914133253	1598214376525
http://www.cdc.gov/vhf/ebola/outbreaks/responder/supporting-the-laboratory-in-uganda.html	0.9635926363	1598214378339
https://doi.org/10.3201/eid2609.191552	0.9994869754	1598214378384
http://www.cnn.com/2014/10/13/health/ebola-cdc/index.html?iid=article_sidebar	0.8554761811	1598214378773
http://www.who.int/features/2014/ebola-swab-liberia/en/	0.9944793210	1598214379011
http://www.cdc.gov/vhf/ebola/outbreaks/responder/vaccine-campaign.html	0.9113794590	1598214383351
http://www.cnn.com/2014/10/14/health/ebola-pets/index.html?iid=article_sidebar	0.9992913080	1598214383343
http://www.who.int/features/2014/ebola-team-survivor/en/	0.9999202581	1598214384002
http://dx.doi.org/10.1128/JCM.01979-16	0.9999999000	1598214384434
https://academic.oup.com/jid/article/221/5/701/5426903	0.9993106734	1598214384614
https://www.youtube.com/watch?v=GVV0aPvtQ-M	0.7914133253	1598214386240
http://www.psychologytoday.com/blog/canine-corner/201409/can-dogs-get-infected-the-ebola-virus	0.9291936123	1598214387611
http://www.cdc.gov/vhf/ebola/outbreaks/responder/watching-drc-border.html	0.9496003528	1598214388405
http://www.who.int/features/2014/ebola-through-music/en/	0.9999999000	1598214389004
http://www.cnn.com/2014/10/20/health/ebola-how-do-some-survive/index.html?iid=article_sidebar	0.9781152227	1598214389526
http://www.cdc.gov/vhf/ebola/prevention/cleaning-and-decontamination.html	0.9988995480	1598214393952
http://www.who.int/features/2014/ebola-western-area-surge/en/	0.9996734300	1598214394061
http://www.cnn.com/2014/10/20/health/ebola-travelers-study/index.html?iid=article_sidebar	0.9998783914	1598214393748
http://www.amazon.com/s/ref=nb_ss_b?field-keywords=Stanley+Coren+Dogs&url=search-alias%3Dstripbooks&x=5&y=26	0.9999999000	1598214394214
https://m.youtube.com/watch?v=GVV0aPvtQ-M	0.7914133253	1598214396686
http://www.cdc.gov/vhf/ebola/prevention/cleaning-commercial-passenger-aircraft.html	0.9999999000	1598214398709
http://www.who.int/features/2014/emergency-response-ebola/en/	0.9995873362	1598214399092
http://www.cnn.com/2014/10/25/health/ebola-vaccines/index.html?iid=article_sidebar	0.8359967679	1598214398184
https://www.psychologytoday.com/za/blog/canine-corner/201409/can-dogs-get-infected-the-ebola-virus	0.9232142373	1598214404053
http://www.who.int/features/2014/guinea-ebola/en/	0.9999878301	1598214404082
http://www.cdc.gov/vhf/ebola/prevention/cleaning-us-homes.html	0.9999839328	1598214403728
http://www.cnn.com/2014/10/28/health/ebola-patient-zero/index.html?iid=article_sidebar	0.9780162103	1598214404345
http://www.cdc.gov/vhf/ebola/prevention/faq-untreated-sewage.html	0.9996279118	1598214408696
http://www.who.int/features/2014/liberia-ebola-clinic/en/	0.9982282936	1598214409243
http://www.amazon.com/s?dc&i=stripbooks&k=Stanley+Coren+Dogs&qid=1598214393&ref=sr_nr_p_72_4&rh=p_72%3A1250224011&rnid=1250219011&x=5&y=26	0.9999999000	1598214409517
https://academic.oup.com/jid/article/221/5/687/5426904	0.9999946247	1598214410402
https://www.cdc.gov/vhf/ebola/prevention/cleaning-commercial-passenger-aircraft.html/	0.9999999000	1598214413875
http://www.who.int/features/2014/liberia-ebola-island-clinic/en/	0.9998766929	1598214414157
https://www.psychologytoday.com/us/blog/canine-corner/201409/can-dogs-get-infected-the-ebola-virus	0.9309972091	1598214415196
https://medlineplus.gov/hemorrhagicfevers.html	0.8727893891	1598214419885
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=VVQAQFMFCQY33H9SPRQB&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598214419794
https://academic.oup.com/jid/article/196/Supplement_2/S184/859066	0.9999999000	1598214420621
https://medlineplus.gov/ency/article/001339.htm	0.9990376064	1598214423991
http://www.who.int/features/2014/liberia-stopping-ebola/en/	0.9999998210	1598214424173
http://www.cnn.com/2014/07/31/health/ebola-isolation-treatment/index.html	0.9732450239	1598214423749
http://www.who.int/features/2014/life-after-ebola/en/	0.9999993480	1598214429158
http://www.cnn.com/2014/08/01/health/ebola-emory-hospital-prepares/index.html	0.9407043602	1598214428937
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=V08Q6NSMHV8TNKAZRAR7&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598214429464
http://www.ncbi.nlm.nih.gov/pubmed/26091036	0.9999224242	1598214429449
http://www.ncbi.nlm.nih.gov/pubmed/30670861	0.9761322686	1598214434352
http://www.amazon.com/Inside-Dog-What-Dogs-Smell/dp/1416583408/ref=sr_1_21?keywords=Stanley+Coren+Dogs&qid=1598214393&s=books&sr=1-21&x=5&y=26	0.9999999000	1598217266832
http://www.amazon.com/Alexandra-Horowitz/e/B002VA6ZVU?qid=1598214393&ref=sr_ntt_srch_lnk_21&sr=1-21	0.9999999000	1598217270035
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=9XPAPDBG4T4X6CT0CFS4&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217272697
http://www.amazon.com/Being-Dog-Following-World-Smell/dp/1476796025/ref=sr_1_24?dchild=1&keywords=Stanley+Coren+Dogs&qid=1598214393&s=books&sr=1-24&x=5&y=26	0.9999999000	1598217276341
http://www.cdc.gov/vhf/ebola/clinicians/evd/acute-hemodialysis.html	0.9989193894	1598217279005
http://www.amazon.com/Stanley-Coren/e/B000APS1B0?ref=dbs_a_def_rwt_sims_vu00_r3_c1	0.9999999000	1598217280268
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=1XV5NKJJDVNRS8DBGSCA&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217282787
http://www.cdc.gov/vhf/ebola/clinicians/evd/clinical-management.html	0.9923155344	1598217284448
http://www.amazon.com/Magazines-Journals-Kindle/b/?ie=UTF8&node=241646011&ref_=sv_kstore_7	0.9999999000	1598217285492
http://www.fda.gov/emergency-preparedness-and-response/mcm-issues/zika-virus-response-updates-fda	0.8972410176	1598217287509
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=72S8NTQRQ8A8H21XMG2R&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217287614
http://www.cdc.gov/vhf/ebola/treatment/survivors.html	0.9902567169	1598217289500
https://www.psychologytoday.com/intl/blog/canine-corner/201409/can-dogs-get-infected-the-ebola-virus	0.9291936123	1598217289298
http://www.amazon.com/Patricia-B.-McConnell/e/B001ILMAOY?ref=dbs_a_def_rwt_sims_vu00_r0_c0	0.9999999000	1598217290405
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=A32ZCT8DMVPFP7EP98VK&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217292731
http://dx.doi.org/10.1586/14787210.4.1.67	0.7965028996	1598217297568
http://www.psychologytoday.com/intl/comment/708801	0.9291936123	1598217297460
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=MSXJ2EGGRPMFF9CD5FX4&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217297977
http://www.cdc.gov/vhf/ebola/clinicians/evd/clinicians.html	0.9985531099	1598217300296
http://www.cdc.gov/vhf/ebola/clinicians/evd/handling-human-remains.html	0.9999999000	1598217305023
http://www.who.int/csr/disease/ebola/photos/ebola-portraits/en/	0.9999980655	1598217305189
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=701K7PXF0TYT034XQE0F&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217303240
http://www.amazon.com/s?field-author=Patricia+B.+McConnell+Ph.D.&ie=UTF8&ref=dbs_a_def_rwt_hsch_vu00_tkin_p1_i3&search-alias=digital-text&sort=relevancerank&text=Patricia+B.+McConnell+Ph.D.	0.9999999000	1598217305824
http://www.psychologytoday.com/intl/comment/845703	0.9291936123	1598217306768
https://www.epa.gov/pesticide-registration/list-l-disinfectants-use-against-ebola-virus	0.8246881207	1598217309133
https://www.who.int/csr/resources/publications/ebola/filovirus_infection_control/en/	0.9999997850	1598217310111
http://www.amazon.com/s?field-author=Patricia+B.+McConnell+Ph.D.&ie=UTF8&ref=dbs_a_def_rwt_hsch_vu00_tkin_p1_i2&search-alias=digital-text&sort=relevancerank&text=Patricia+B.+McConnell+Ph.D.	0.9999999000	1598217310569
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=F768S5MFS5WD8QMKYNE6&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217312763
https://www.cdc.gov/vhf/ebola/clinicians/evd/handling-human-remains.html/	0.9999999000	1598217315752
http://www.amazon.com/s?field-author=Karen+B.+London+Ph.D.&ie=UTF8&ref=dbs_a_def_rwt_hsch_vu00_tkin_p1_i9&search-alias=digital-text&sort=relevancerank&text=Karen+B.+London+Ph.D.	0.9999999000	1598217316555
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=AH1BCMDYFAHB7BT1WVCN&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217317352
https://www.patriciamcconnell.com/theotherendoftheleash/love-but-not-like-like-but-not-love-feelings-are-messy	0.9117484581	1598217322181
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=VWKJGM9SEW58RQKY2068&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217322566
http://www.cdc.gov/vhf/ebola/clinicians/evd/infection-control.html	0.9999773874	1598217340553
http://dx.doi.org/10.1128/JVI.78.8.4330-4341.2004	0.9999999000	1598217342726
http://www.cdc.gov/vhf/ebola/clinicians/cleaning/waste-management.html	0.9997176052	1598217345335
https://www.osha.gov/SLTC/ebola/index.html	0.9901376096	1598217347614
http://www.cdc.gov/vhf/ebola/clinicians/emergency-services/emergency-departments.html	0.9996214367	1598217350332
http://www.cdc.gov/vhf/ebola/clinicians/emergency-services/air-medical-transport.html	0.9999915417	1598217355343
http://www.amazon.com/s?bbn=133141011&dc&i=digital-text&qid=1598217315&ref=sr_nr_n_2&rh=n%3A133140011%2Cn%3A154606011%2Cp_27%3AKaren+B.+London+Ph.D.&rnid=133141011&s=relevancerank&text=Karen+B.+London+Ph.D.	0.9999999000	1598217355992
http://www.osha.gov/node/999873638	0.9901376096	1598217357931
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=TDVNH749MWKWYSA2XFD5&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217359911
http://www.amazon.com/s?bbn=133141011&dc&i=digital-text&qid=1598217315&ref=sr_nr_n_1&rh=n%3A133140011%2Cn%3A8584457011%2Cp_27%3AKaren+B.+London+Ph.D.&rnid=133141011&s=relevancerank&text=Karen+B.+London+Ph.D.	0.9999999000	1598217361312
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=DY5MDF0MEBA6C3YC0M4E&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217364842
http://www.amazon.com/s?bbn=8584457011&dc&i=digital-text&qid=1598217360&ref=sr_nr_p_n_feature_twenty-one_browse-bin_1&rh=n%3A133140011%2Cn%3A8584457011%2Cp_27%3AKaren+B.+London+Ph.D.%2Cp_n_feature_twenty-one_browse-bin%3A17284644011&rnid=17284643011&s=relevancerank&text=Karen+B.+London+Ph.D.	0.9999999000	1598217376232
https://www.cdc.gov/vhf/ebola/clinicians/emergency-services/air-medical-transport.html/	0.9999915417	1598217376497
https://blog.aboutamazon.com/company-news/amazons-actions-to-help-employees-communities-and-customers-affected-by-covid-19/?_encoding=UTF8&pf_rd_i=navbar-4201&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=74875fb1-f1e3-4e55-9ab0-26eaad2d4e3c&pf_rd_r=Y6XMJ54DYZS9GWW0P64C&pf_rd_s=nav-sitewide-msg-text-export&pf_rd_t=4201&ref_=nav_swm_undefined&token=GW&utm_content=COVID-19_roundup&utm_medium=swm&utm_source=gateway&utm_term=gw03162020	0.9988502412	1598217380058
